station_id,sensor_id,latitude,longitude,measurement_value,measurement_datetime_utc,measurement_datetime_tokyo,NO2_lag_1,NO2_target_T+1,past_temp_1,past_wind_1,past_wind_dir_1,past_humidity_1,past_pressure_1,future_temp_1,future_wind_1,future_wind_dir_1,future_humidity_1,future_pressure_1,NO2_lag_2,NO2_target_T+2,past_temp_2,past_wind_2,past_wind_dir_2,past_humidity_2,past_pressure_2,future_temp_2,future_wind_2,future_wind_dir_2,future_humidity_2,future_pressure_2,NO2_lag_3,NO2_target_T+3,past_temp_3,past_wind_3,past_wind_dir_3,past_humidity_3,past_pressure_3,future_temp_3,future_wind_3,future_wind_dir_3,future_humidity_3,future_pressure_3,NO2_lag_4,NO2_target_T+4,past_temp_4,past_wind_4,past_wind_dir_4,past_humidity_4,past_pressure_4,future_temp_4,future_wind_4,future_wind_dir_4,future_humidity_4,future_pressure_4
1215412,6587276,35.758333,139.708333,0.032,2024-11-07 20:00:00,2024-11-08 05:00:00,,0.039,10.52,0.45,35,55,1027,9.49,0.45,228,61,1029,0.01,0.045,10.34,0.45,25,57,1027,9.97,2.63,345,61,1030,0.009,0.045,9.95,5,353,58,1028,11.21,0.45,79,54,1030,0.022,0.038,9.89,4.1,350,58,1028,12.12,2.68,1,48,1030
1215413,6587196,35.753611,139.7075,0.01,2024-11-07 20:00:00,2024-11-08 05:00:00,0.005,0.014,10.48,0.45,35,51,1027,9.62,0.45,228,57,1029,0.005,0.024,10.58,0.45,25,51,1027,9.83,3.22,358,58,1030,0.005,0.024,10.14,5.82,360,53,1028,10.82,0.45,79,54,1030,0.007,0.016,9.92,4.83,1,54,1028,11.82,3.6,30,48,1030
1215489,6587322,35.694444,139.838889,0.01,2024-11-07 20:00:00,2024-11-08 05:00:00,0.005,0.014,10.86,11.32,340,54,1027,9.89,2.55,47,60,1029,0.007,0.022,10.65,0.45,309,58,1027,9.71,2.58,44,63,1030,0.009,0.023,10.41,9.77,350,58,1028,11.1,5.66,30,55,1030,0.009,0.016,9.91,2.84,37,60,1028,12.18,5.66,30,49,1030
1215490,6587181,35.686111,139.830556,0.011,2024-11-07 20:00:00,2024-11-08 05:00:00,0.004,0.012,10.86,11.32,340,54,1027,9.89,2.55,47,60,1029,0.005,0.015,10.65,0.45,309,58,1027,9.71,2.58,44,63,1030,0.006,0.014,10.41,9.77,350,58,1028,11.1,5.66,30,55,1030,0.008,0.01,9.91,2.84,37,60,1028,12.18,5.66,30,49,1030
1215491,6520578,35.647222,139.813889,0.01,2024-11-07 20:00:00,2024-11-08 05:00:00,0.006,0.017,10.86,11.32,340,54,1027,9.89,2.55,47,60,1029,0.006,0.026,10.65,0.45,309,58,1027,9.71,2.58,44,63,1030,0.007,0.026,10.41,9.77,350,58,1028,11.1,5.66,30,55,1030,0.007,0.021,9.91,2.84,37,60,1028,12.18,5.66,30,49,1030
1215540,6515603,35.661111,139.702778,,2024-11-07 20:00:00,2024-11-08 05:00:00,,,10.64,11.32,340,49,1027,9.86,6.69,360,55,1029,,,10.71,0.45,313,51,1027,9.99,5.66,10,57,1030,,,10.26,9.77,350,53,1028,10.83,5.66,30,55,1030,,,10.1,7.72,360,53,1028,11.85,5.66,30,50,1030
1215541,6519859,35.669444,139.663889,0.01,2024-11-07 20:00:00,2024-11-08 05:00:00,0.009,0.016,10.64,11.32,340,49,1027,9.86,6.69,360,55,1029,0.007,0.028,10.71,0.45,313,51,1027,9.99,5.66,10,57,1030,0.006,0.029,10.26,9.77,350,53,1028,10.83,5.66,30,55,1030,0.007,0.026,10.1,7.72,360,53,1028,11.85,5.66,30,50,1030
1215542,6515515,35.630556,139.780556,0.009,2024-11-07 20:00:00,2024-11-08 05:00:00,0.004,0.011,11.15,11.32,340,49,1027,10.62,6.71,360,54,1029,0.004,0.015,11.47,10.29,350,50,1027,10.61,5.66,10,57,1030,0.004,0.018,10.85,9.77,350,53,1028,10.9,5.66,30,56,1030,0.006,0.016,10.77,7.72,360,52,1028,12,5.66,30,50,1030
1215543,6518967,35.633333,139.741667,0.005,2024-11-07 20:00:00,2024-11-08 05:00:00,0.006,0.006,11.15,11.32,340,49,1027,10.62,6.71,360,54,1029,0.005,0.008,11.47,10.29,350,50,1027,10.61,5.66,10,57,1030,0.006,0.015,10.85,9.77,350,53,1028,10.9,5.66,30,56,1030,0.005,0.032,10.77,7.72,360,52,1028,12,5.66,30,50,1030
1215544,6519804,35.642222,139.735833,0.006,2024-11-07 20:00:00,2024-11-08 05:00:00,0.004,0.007,11.15,11.32,340,49,1027,10.62,6.71,360,54,1029,0.004,0.009,11.47,10.29,350,50,1027,10.61,5.66,10,57,1030,0.004,0.012,10.85,9.77,350,53,1028,10.9,5.66,30,56,1030,0.004,0.012,10.77,7.72,360,52,1028,12,5.66,30,50,1030
1215604,6515512,35.620278,139.681667,0.017,2024-11-07 20:00:00,2024-11-08 05:00:00,0.012,0.023,11.15,11.32,340,49,1027,10.62,6.71,360,54,1029,0.01,0.027,11.47,10.29,350,50,1027,10.61,5.66,10,57,1030,0.011,0.027,10.85,9.77,350,53,1028,10.9,5.66,30,56,1030,0.013,0.029,10.77,7.72,360,52,1028,12,5.66,30,50,1030
1215605,6587166,35.616667,139.686111,0.004,2024-11-07 20:00:00,2024-11-08 05:00:00,0.004,0.006,11.15,11.32,340,49,1027,10.62,6.71,360,54,1029,0.003,0.007,11.47,10.29,350,50,1027,10.61,5.66,10,57,1030,0.003,0.009,10.85,9.77,350,53,1028,10.9,5.66,30,56,1030,0.003,0.01,10.77,7.72,360,52,1028,12,5.66,30,50,1030
1215606,6518338,35.65,139.691667,0.012,2024-11-07 20:00:00,2024-11-08 05:00:00,,0.018,10.64,11.32,340,49,1027,9.86,6.69,360,55,1029,0.01,0.023,10.71,0.45,313,51,1027,9.99,5.66,10,57,1030,0.008,0.027,10.26,9.77,350,53,1028,10.83,5.66,30,55,1030,0.01,0.034,10.1,7.72,360,53,1028,11.85,5.66,30,50,1030
1215737,6519084,35.761111,139.666667,0.008,2024-11-07 20:00:00,2024-11-08 05:00:00,0.003,0.013,10.48,0.45,35,51,1027,9.62,0.45,228,57,1029,0.004,0.02,10.58,0.45,25,51,1027,9.83,3.22,358,58,1030,0.003,0.019,10.14,5.82,360,53,1028,10.82,0.45,79,54,1030,0.005,,9.92,4.83,1,54,1028,11.82,3.6,30,48,1030
1215738,6587252,35.733333,139.602778,0.003,2024-11-07 20:00:00,2024-11-08 05:00:00,0.003,0.009,10.48,0.45,35,51,1027,9.62,0.45,228,57,1029,0.003,0.014,10.58,0.45,25,51,1027,9.83,3.22,358,58,1030,0.004,0.015,10.14,5.82,360,53,1028,10.82,0.45,79,54,1030,0.003,0.012,9.92,4.83,1,54,1028,11.82,3.6,30,48,1030
1215739,6516899,35.743333,139.653611,0.005,2024-11-07 20:00:00,2024-11-08 05:00:00,0.002,0.008,10.48,0.45,35,51,1027,9.62,0.45,228,57,1029,0.002,0.013,10.58,0.45,25,51,1027,9.83,3.22,358,58,1030,0.003,0.016,10.14,5.82,360,53,1028,10.82,0.45,79,54,1030,0.003,0.011,9.92,4.83,1,54,1028,11.82,3.6,30,48,1030
1215784,6516949,35.730556,139.791667,0.006,2024-11-07 20:00:00,2024-11-08 05:00:00,0.004,0.011,10.69,0.45,35,57,1027,9.65,0.45,228,61,1029,0.005,0.018,10.29,0.89,351,58,1027,10.03,1.59,344,62,1030,0.004,0.016,9.98,0.89,3,59,1028,11.29,0.45,79,54,1030,0.004,0.01,10.09,2.76,345,59,1028,12.28,1.8,17,48,1030
1215848,6587251,35.738611,139.729444,0.015,2024-11-07 20:00:00,2024-11-08 05:00:00,0.006,0.021,10.64,11.32,340,49,1027,9.86,6.69,360,55,1029,0.005,0.022,10.71,0.45,313,51,1027,9.99,5.66,10,57,1030,0.005,0.023,10.26,9.77,350,53,1028,10.83,5.66,30,55,1030,0.009,0.022,10.1,7.72,360,53,1028,11.85,5.66,30,50,1030
1215878,6520231,35.772222,139.805556,0.008,2024-11-07 20:00:00,2024-11-08 05:00:00,0.006,0.017,10.69,0.45,35,57,1027,9.65,0.45,228,61,1029,0.006,0.028,10.29,0.89,351,58,1027,10.03,1.59,344,62,1030,0.008,0.027,9.98,0.89,3,59,1028,11.29,0.45,79,54,1030,0.008,0.014,10.09,2.76,345,59,1028,12.28,1.8,17,48,1030
1215880,6517103,35.777778,139.780556,0.007,2024-11-07 20:00:00,2024-11-08 05:00:00,0.006,0.01,10.69,0.45,35,57,1027,9.65,0.45,228,61,1029,0.006,0.018,10.29,0.89,351,58,1027,10.03,1.59,344,62,1030,0.005,0.022,9.98,0.89,3,59,1028,11.29,0.45,79,54,1030,0.006,0.011,10.09,2.76,345,59,1028,12.28,1.8,17,48,1030
1298213,6587300,35.681389,139.718611,,2024-11-07 20:00:00,2024-11-08 05:00:00,,,10.64,11.32,340,49,1027,9.86,6.69,360,55,1029,,,10.71,0.45,313,51,1027,9.99,5.66,10,57,1030,,,10.26,9.77,350,53,1028,10.83,5.66,30,55,1030,,,10.1,7.72,360,53,1028,11.85,5.66,30,50,1030
1214508,6518570,35.651389,139.593611,0.023,2024-12-11 02:00:00,2024-12-11 11:00:00,0.025,0.019,7.54,2.67,348,42,1014,12.22,2.66,359,47,1011,0.024,0.011,7.13,3.27,357,41,1014,12.81,2.75,5,43,1011,0.028,0.01,7.19,1.03,350,64,1014,13.03,2.97,3,43,1010,0.025,0.01,9.61,2.82,358,53,1013,13.48,2.28,14,42,1010
1214509,6587263,35.661111,139.616667,0.029,2024-12-11 02:00:00,2024-12-11 11:00:00,0.027,0.028,7.54,2.67,348,42,1014,12.22,2.66,359,47,1011,0.028,0.017,7.13,3.27,357,41,1014,12.81,2.75,5,43,1011,0.029,0.017,7.19,1.03,350,64,1014,13.03,2.97,3,43,1010,0.03,0.022,9.61,2.82,358,53,1013,13.48,2.28,14,42,1010
1214510,6516563,35.675,139.786111,0.034,2024-12-11 02:00:00,2024-12-11 11:00:00,0.03,0.032,6.47,3.44,350,61,1014,11.63,3.09,50,45,1011,0.033,0.027,6.65,1.54,40,59,1014,12.56,3.09,360,42,1011,0.032,0.021,7.27,1.54,10,58,1014,13.3,2.06,40,38,1010,0.034,0.024,9.51,2.57,10,51,1013,13.74,2.57,40,35,1010
1214511,6516111,35.652778,139.783333,0.036,2024-12-11 02:00:00,2024-12-11 11:00:00,0.027,0.03,7.74,3.09,340,58,1014,11.77,3.09,50,45,1011,0.032,0.027,7.37,1.54,40,59,1014,12.73,3.09,360,42,1011,0.034,0.024,7.83,1.54,10,58,1014,13.34,2.06,40,38,1010,0.038,0.021,9.59,2.57,10,51,1013,13.91,2.57,40,36,1010
1214514,6518645,35.700278,139.682778,0.019,2024-12-11 02:00:00,2024-12-11 11:00:00,0.022,0.014,6.47,3.44,350,61,1014,11.63,3.09,50,45,1011,0.022,0.013,6.65,1.54,40,59,1014,12.56,3.09,360,42,1011,0.024,0.01,7.27,1.54,10,58,1014,13.3,2.06,40,38,1010,0.022,0.01,9.51,2.57,10,51,1013,13.74,2.57,40,35,1010
1214515,6515352,35.716667,139.647222,0.022,2024-12-11 02:00:00,2024-12-11 11:00:00,0.029,0.016,6.46,2.94,351,58,1014,11.3,3.7,346,45,1011,0.028,0.012,6.43,4.01,355,57,1014,12.38,3.57,348,42,1011,0.029,0.007,7.13,1.03,350,55,1014,13.44,3.68,350,32,1010,0.023,0.006,9.37,3.32,345,48,1013,13.98,0.45,32,34,1010
1214712,6587151,35.763889,139.738889,0.023,2024-12-11 02:00:00,2024-12-11 11:00:00,0.031,0.028,6.64,3.14,349,54,1015,11.78,3.97,341,45,1011,0.033,0.016,6.51,4.33,352,63,1014,12.7,3.74,343,42,1011,0.032,0.012,7.2,0.45,18,51,1014,13.57,3.73,347,39,1010,0.028,0.015,9.76,3.47,340,46,1013,14,0.45,32,35,1010
1214720,6516136,35.669444,139.756389,,2024-12-11 02:00:00,2024-12-11 11:00:00,0.029,,6.47,3.44,350,61,1014,11.63,3.09,50,45,1011,0.028,0.028,6.65,1.54,40,59,1014,12.56,3.09,360,42,1011,0.033,0.023,7.27,1.54,10,58,1014,13.3,2.06,40,38,1010,,0.019,9.51,2.57,10,51,1013,13.74,2.57,40,35,1010
1214721,6515676,35.672222,139.761111,0.033,2024-12-11 02:00:00,2024-12-11 11:00:00,0.026,0.031,6.47,3.44,350,61,1014,11.63,3.09,50,45,1011,0.029,0.025,6.65,1.54,40,59,1014,12.56,3.09,360,42,1011,0.032,0.019,7.27,1.54,10,58,1014,13.3,2.06,40,38,1010,0.033,0.016,9.51,2.57,10,51,1013,13.74,2.57,40,35,1010
1214722,6515455,35.688889,139.772222,0.027,2024-12-11 02:00:00,2024-12-11 11:00:00,0.023,0.021,6.47,3.44,350,61,1014,11.63,3.09,50,45,1011,0.029,0.017,6.65,1.54,40,59,1014,12.56,3.09,360,42,1011,0.027,0.01,7.27,1.54,10,58,1014,13.3,2.06,40,38,1010,0.028,0.011,9.51,2.57,10,51,1013,13.74,2.57,40,35,1010
1214767,6520102,35.725,139.797222,0.027,2024-12-11 02:00:00,2024-12-11 11:00:00,0.03,0.03,6.45,4.05,357,72,1014,11.69,3.09,50,45,1011,0.027,,6.96,1.54,40,67,1014,12.77,3.09,360,41,1011,0.028,0.017,7.6,1.54,10,54,1014,13.69,2.06,40,37,1010,0.027,0.019,9.57,2.57,10,47,1013,14.16,2.57,40,33,1010
1214831,6519787,35.613889,139.744444,0.03,2024-12-11 02:00:00,2024-12-11 11:00:00,0.025,0.03,7.74,3.09,340,58,1014,11.77,3.09,50,45,1011,0.028,0.025,7.37,1.54,40,59,1014,12.73,3.09,360,42,1011,0.031,0.025,7.83,1.54,10,58,1014,13.34,2.06,40,38,1010,0.032,0.024,9.59,2.57,10,51,1013,13.91,2.57,40,36,1010
1214832,6519019,35.616667,139.722222,0.031,2024-12-11 02:00:00,2024-12-11 11:00:00,0.03,0.031,7.74,3.09,340,58,1014,11.77,3.09,50,45,1011,0.035,0.029,7.37,1.54,40,59,1014,12.73,3.09,360,42,1011,0.036,0.023,7.83,1.54,10,58,1014,13.34,2.06,40,38,1010,0.033,0.022,9.59,2.57,10,51,1013,13.91,2.57,40,36,1010
1214833,6518521,35.608333,139.725,0.025,2024-12-11 02:00:00,2024-12-11 11:00:00,0.023,0.019,7.74,3.09,340,58,1014,11.77,3.09,50,45,1011,0.032,0.018,7.37,1.54,40,59,1014,12.73,3.09,360,42,1011,0.031,0.013,7.83,1.54,10,58,1014,13.34,2.06,40,38,1010,0.027,0.011,9.59,2.57,10,51,1013,13.91,2.57,40,36,1010
1214884,6517597,35.716667,139.816667,0.028,2024-12-11 02:00:00,2024-12-11 11:00:00,0.027,0.029,6.45,4.05,357,72,1014,11.69,3.09,50,45,1011,0.028,0.021,6.96,1.54,40,67,1014,12.77,3.09,360,41,1011,0.043,0.024,7.6,1.54,10,54,1014,13.69,2.06,40,37,1010,0.033,,9.57,2.57,10,47,1013,14.16,2.57,40,33,1010
1214929,6587241,35.591667,139.713889,0.032,2024-12-11 02:00:00,2024-12-11 11:00:00,0.044,0.024,7.74,3.09,340,58,1014,11.77,3.09,50,45,1011,0.042,0.021,7.37,1.54,40,59,1014,12.73,3.09,360,42,1011,0.04,0.023,7.83,1.54,10,58,1014,13.34,2.06,40,38,1010,0.036,0.028,9.59,2.57,10,51,1013,13.91,2.57,40,36,1010
1214930,6519173,35.573056,139.686389,0.02,2024-12-11 02:00:00,2024-12-11 11:00:00,0.034,0.02,7.74,3.09,340,58,1014,11.77,3.09,50,45,1011,0.037,0.014,7.37,1.54,40,59,1014,12.73,3.09,360,42,1011,0.031,0.015,7.83,1.54,10,58,1014,13.34,2.06,40,38,1010,0.025,0.014,9.59,2.57,10,51,1013,13.91,2.57,40,36,1010
1214931,6519744,35.597222,139.697222,0.02,2024-12-11 02:00:00,2024-12-11 11:00:00,0.034,0.019,7.74,3.09,340,58,1014,11.77,3.09,50,45,1011,0.031,0.016,7.37,1.54,40,59,1014,12.73,3.09,360,42,1011,0.029,0.014,7.83,1.54,10,58,1014,13.34,2.06,40,38,1010,0.029,0.015,9.59,2.57,10,51,1013,13.91,2.57,40,36,1010
1215290,6587168,35.719444,139.734722,0.035,2024-12-11 02:00:00,2024-12-11 11:00:00,0.035,0.031,6.47,3.44,350,61,1014,11.63,3.09,50,45,1011,0.037,0.022,6.65,1.54,40,59,1014,12.56,3.09,360,42,1011,0.037,0.017,7.27,1.54,10,58,1014,13.3,2.06,40,38,1010,0.035,0.019,9.51,2.57,10,51,1013,13.74,2.57,40,35,1010
1215291,6520815,35.730556,139.758333,0.025,2024-12-11 02:00:00,2024-12-11 11:00:00,0.031,0.019,6.47,3.44,350,61,1014,11.63,3.09,50,45,1011,0.03,0.014,6.65,1.54,40,59,1014,12.56,3.09,360,42,1011,0.031,0.011,7.27,1.54,10,58,1014,13.3,2.06,40,38,1010,0.028,0.01,9.51,2.57,10,51,1013,13.74,2.57,40,35,1010
1215294,6518335,35.713889,139.705556,0.029,2024-12-11 02:00:00,2024-12-11 11:00:00,0.031,0.026,6.47,3.44,350,61,1014,11.63,3.09,50,45,1011,0.032,0.018,6.65,1.54,40,59,1014,12.56,3.09,360,42,1011,0.032,0.013,7.27,1.54,10,58,1014,13.3,2.06,40,38,1010,0.028,0.012,9.51,2.57,10,51,1013,13.74,2.57,40,35,1010
1215295,6520345,35.677777999999996,139.716667,0.025,2024-12-11 02:00:00,2024-12-11 11:00:00,0.02,0.026,6.47,3.44,350,61,1014,11.63,3.09,50,45,1011,0.028,0.017,6.65,1.54,40,59,1014,12.56,3.09,360,42,1011,0.027,0.011,7.27,1.54,10,58,1014,13.3,2.06,40,38,1010,,0.01,9.51,2.57,10,51,1013,13.74,2.57,40,35,1010
1215373,6518084,35.686111,139.605556,0.022,2024-12-11 02:00:00,2024-12-11 11:00:00,0.026,0.019,7.08,2.54,350,42,1014,12.14,2.98,354,48,1011,0.029,0.011,6.72,3.36,357,41,1014,12.64,2.98,358,45,1011,0.029,0.008,6.78,1.03,350,61,1014,12.88,3.22,357,43,1010,0.023,0.007,9.41,2.86,352,53,1013,13.28,2.56,6,39,1010
1215412,6587276,35.758333,139.708333,0.04,2024-12-11 02:00:00,2024-12-11 11:00:00,0.042,,6.64,3.14,349,54,1015,11.78,3.97,341,45,1011,0.036,0.027,6.51,4.33,352,63,1014,12.7,3.74,343,42,1011,0.032,0.031,7.2,0.45,18,51,1014,13.57,3.73,347,39,1010,0.039,0.027,9.76,3.47,340,46,1013,14,0.45,32,35,1010
1215413,6587196,35.753611,139.7075,,2024-12-11 02:00:00,2024-12-11 11:00:00,,,6.46,2.94,351,58,1014,11.3,3.7,346,45,1011,,,6.43,4.01,355,57,1014,12.38,3.57,348,42,1011,,,7.13,1.03,350,55,1014,13.44,3.68,350,32,1010,,,9.37,3.32,345,48,1013,13.98,0.45,32,34,1010
1215489,6587322,35.694444,139.838889,0.027,2024-12-11 02:00:00,2024-12-11 11:00:00,0.032,0.026,6.45,4.05,357,72,1014,11.69,3.09,50,45,1011,0.033,0.021,6.96,1.54,40,67,1014,12.77,3.09,360,41,1011,0.033,0.015,7.6,1.54,10,54,1014,13.69,2.06,40,37,1010,0.028,0.013,9.57,2.57,10,47,1013,14.16,2.57,40,33,1010
1215490,6587181,35.686111,139.830556,0.022,2024-12-11 02:00:00,2024-12-11 11:00:00,0.026,0.022,6.45,4.05,357,72,1014,11.69,3.09,50,45,1011,0.027,0.017,6.96,1.54,40,67,1014,12.77,3.09,360,41,1011,0.026,0.012,7.6,1.54,10,54,1014,13.69,2.06,40,37,1010,0.024,0.011,9.57,2.57,10,47,1013,14.16,2.57,40,33,1010
1215491,6520578,35.647222,139.813889,0.034,2024-12-11 02:00:00,2024-12-11 11:00:00,0.032,0.027,6.45,4.05,357,72,1014,11.69,3.09,50,45,1011,0.034,0.025,6.96,1.54,40,67,1014,12.77,3.09,360,41,1011,0.032,0.02,7.6,1.54,10,54,1014,13.69,2.06,40,37,1010,0.032,0.02,9.57,2.57,10,47,1013,14.16,2.57,40,33,1010
1215540,6515603,35.661111,139.702778,0.033,2024-12-11 02:00:00,2024-12-11 11:00:00,0.021,0.031,6.47,3.44,350,61,1014,11.63,3.09,50,45,1011,0.03,0.032,6.65,1.54,40,59,1014,12.56,3.09,360,42,1011,0.031,0.024,7.27,1.54,10,58,1014,13.3,2.06,40,38,1010,0.034,0.031,9.51,2.57,10,51,1013,13.74,2.57,40,35,1010
1215541,6519859,35.669444,139.663889,0.036,2024-12-11 02:00:00,2024-12-11 11:00:00,0.039,0.032,6.47,3.44,350,61,1014,11.63,3.09,50,45,1011,0.042,0.028,6.65,1.54,40,59,1014,12.56,3.09,360,42,1011,0.039,0.029,7.27,1.54,10,58,1014,13.3,2.06,40,38,1010,0.039,0.024,9.51,2.57,10,51,1013,13.74,2.57,40,35,1010
1215542,6515515,35.630556,139.780556,0.031,2024-12-11 02:00:00,2024-12-11 11:00:00,0.026,0.027,7.74,3.09,340,58,1014,11.77,3.09,50,45,1011,0.031,0.022,7.37,1.54,40,59,1014,12.73,3.09,360,42,1011,0.03,0.02,7.83,1.54,10,58,1014,13.34,2.06,40,38,1010,0.032,0.018,9.59,2.57,10,51,1013,13.91,2.57,40,36,1010
1215543,6518967,35.633333,139.741667,0.039,2024-12-11 02:00:00,2024-12-11 11:00:00,0.027,0.031,7.74,3.09,340,58,1014,11.77,3.09,50,45,1011,0.035,0.027,7.37,1.54,40,59,1014,12.73,3.09,360,42,1011,0.045,0.03,7.83,1.54,10,58,1014,13.34,2.06,40,38,1010,0.049,0.052,9.59,2.57,10,51,1013,13.91,2.57,40,36,1010
1215544,6519804,35.642222,139.735833,0.029,2024-12-11 02:00:00,2024-12-11 11:00:00,0.021,0.024,7.74,3.09,340,58,1014,11.77,3.09,50,45,1011,0.03,0.019,7.37,1.54,40,59,1014,12.73,3.09,360,42,1011,0.028,0.019,7.83,1.54,10,58,1014,13.34,2.06,40,38,1010,0.026,0.015,9.59,2.57,10,51,1013,13.91,2.57,40,36,1010
1215604,6515512,35.620278,139.681667,0.034,2024-12-11 02:00:00,2024-12-11 11:00:00,0.033,0.027,7.74,3.09,340,58,1014,11.77,3.09,50,45,1011,0.032,0.027,7.37,1.54,40,59,1014,12.73,3.09,360,42,1011,0.032,0.027,7.83,1.54,10,58,1014,13.34,2.06,40,38,1010,0.032,0.023,9.59,2.57,10,51,1013,13.91,2.57,40,36,1010
1215605,6587166,35.616667,139.686111,0.02,2024-12-11 02:00:00,2024-12-11 11:00:00,0.034,0.017,7.74,3.09,340,58,1014,11.77,3.09,50,45,1011,0.034,0.013,7.37,1.54,40,59,1014,12.73,3.09,360,42,1011,0.028,0.011,7.83,1.54,10,58,1014,13.34,2.06,40,38,1010,0.02,0.01,9.59,2.57,10,51,1013,13.91,2.57,40,36,1010
1215606,6518338,35.65,139.691667,0.036,2024-12-11 02:00:00,2024-12-11 11:00:00,0.034,0.035,6.47,3.44,350,61,1014,11.63,3.09,50,45,1011,0.037,,6.65,1.54,40,59,1014,12.56,3.09,360,42,1011,0.037,0.036,7.27,1.54,10,58,1014,13.3,2.06,40,38,1010,0.041,0.035,9.51,2.57,10,51,1013,13.74,2.57,40,35,1010
1215737,6519084,35.761111,139.666667,0.021,2024-12-11 02:00:00,2024-12-11 11:00:00,0.029,0.017,6.46,2.94,351,58,1014,11.3,3.7,346,45,1011,0.029,0.011,6.43,4.01,355,57,1014,12.38,3.57,348,42,1011,0.029,0.007,7.13,1.03,350,55,1014,13.44,3.68,350,32,1010,0.025,0.007,9.37,3.32,345,48,1013,13.98,0.45,32,34,1010
1215738,6587252,35.733333,139.602778,0.027,2024-12-11 02:00:00,2024-12-11 11:00:00,0.024,0.017,6.46,2.94,351,58,1014,11.3,3.7,346,45,1011,0.025,0.01,6.43,4.01,355,57,1014,12.38,3.57,348,42,1011,0.03,0.007,7.13,1.03,350,55,1014,13.44,3.68,350,32,1010,0.027,0.006,9.37,3.32,345,48,1013,13.98,0.45,32,34,1010
1215739,6516899,35.743333,139.653611,0.024,2024-12-11 02:00:00,2024-12-11 11:00:00,0.028,0.018,6.46,2.94,351,58,1014,11.3,3.7,346,45,1011,0.03,0.012,6.43,4.01,355,57,1014,12.38,3.57,348,42,1011,0.029,0.007,7.13,1.03,350,55,1014,13.44,3.68,350,32,1010,0.027,0.007,9.37,3.32,345,48,1013,13.98,0.45,32,34,1010
1215784,6516949,35.730556,139.791667,,2024-12-11 02:00:00,2024-12-11 11:00:00,0.027,,6.59,3.18,345,58,1015,11.82,3.84,338,45,1011,0.024,0.013,6.59,4.25,348,65,1014,12.65,3.54,340,42,1011,0.025,0.009,7.12,0.45,18,51,1014,13.79,3.49,345,39,1010,0.023,0.008,9.84,3.29,337,45,1013,14.18,0.45,32,34,1010
1215848,6587251,35.738611,139.729444,0.03,2024-12-11 02:00:00,2024-12-11 11:00:00,0.032,0.025,6.47,3.44,350,61,1014,11.63,3.09,50,45,1011,0.036,0.017,6.65,1.54,40,59,1014,12.56,3.09,360,42,1011,0.034,0.016,7.27,1.54,10,58,1014,13.3,2.06,40,38,1010,0.03,0.014,9.51,2.57,10,51,1013,13.74,2.57,40,35,1010
1215878,6520231,35.772222,139.805556,0.026,2024-12-11 02:00:00,2024-12-11 11:00:00,0.028,,6.59,3.18,345,58,1015,11.82,3.84,338,45,1011,0.029,0.012,6.59,4.25,348,65,1014,12.65,3.54,340,42,1011,0.029,0.012,7.12,0.45,18,51,1014,13.79,3.49,345,39,1010,0.028,0.012,9.84,3.29,337,45,1013,14.18,0.45,32,34,1010
1215880,6517103,35.777778,139.780556,,2024-12-11 02:00:00,2024-12-11 11:00:00,,,6.59,3.18,345,58,1015,11.82,3.84,338,45,1011,,,6.59,4.25,348,65,1014,12.65,3.54,340,42,1011,,,7.12,0.45,18,51,1014,13.79,3.49,345,39,1010,,,9.84,3.29,337,45,1013,14.18,0.45,32,34,1010
1298213,6587300,35.681389,139.718611,0.027,2024-12-11 02:00:00,2024-12-11 11:00:00,0.019,0.025,6.47,3.44,350,61,1014,11.63,3.09,50,45,1011,0.027,0.019,6.65,1.54,40,59,1014,12.56,3.09,360,42,1011,0.026,0.014,7.27,1.54,10,58,1014,13.3,2.06,40,38,1010,0.026,0.011,9.51,2.57,10,51,1013,13.74,2.57,40,35,1010
1214508,6518570,35.651389,139.593611,0.005,2024-09-15 22:00:00,2024-09-16 07:00:00,0.004,0.005,25.81,2.81,333,95,1014,26.44,3.93,36,95,1016,0.005,0.005,25.63,3.09,332,95,1014,26.58,1.54,360,92,1017,0.005,0.006,25.81,2.96,347,96,1015,27.03,6.47,63,90,1017,0.005,0.005,25.9,2.82,2,96,1016,27.49,2.57,30,90,1017
1214509,6587263,35.661111,139.616667,0.009,2024-09-15 22:00:00,2024-09-16 07:00:00,0.005,0.008,25.81,2.81,333,95,1014,26.44,3.93,36,95,1016,0.005,0.008,25.63,3.09,332,95,1014,26.58,1.54,360,92,1017,0.007,0.008,25.81,2.96,347,96,1015,27.03,6.47,63,90,1017,0.007,0.005,25.9,2.82,2,96,1016,27.49,2.57,30,90,1017
1214510,6516563,35.675,139.786111,0.009,2024-09-15 22:00:00,2024-09-16 07:00:00,0.005,0.011,25.79,4.12,300,92,1014,26.75,4.12,10,86,1016,0.006,0.01,26.04,3.09,310,91,1014,26.71,4.12,30,89,1017,0.007,0.009,26.09,2.57,330,92,1015,26.92,7.2,30,87,1017,0.008,0.009,26.27,3.6,20,90,1015,27.69,8.23,40,79,1017
