station_id,sensor_id,latitude,longitude,measurement_value,measurement_datetime_utc,measurement_datetime_tokyo,NO2_lag_1,past_temp_1,past_wind_1,past_wind_dir_1,past_humidity_1,past_pressure_1,future_temp_1,future_wind_1,future_wind_dir_1,future_humidity_1,future_pressure_1,NO2_lag_2,past_temp_2,past_wind_2,past_wind_dir_2,past_humidity_2,past_pressure_2,future_temp_2,future_wind_2,future_wind_dir_2,future_humidity_2,future_pressure_2,NO2_lag_3,past_temp_3,past_wind_3,past_wind_dir_3,past_humidity_3,past_pressure_3,future_temp_3,future_wind_3,future_wind_dir_3,future_humidity_3,future_pressure_3,NO2_lag_4,past_temp_4,past_wind_4,past_wind_dir_4,past_humidity_4,past_pressure_4,future_temp_4,future_wind_4,future_wind_dir_4,future_humidity_4,future_pressure_4
1215540,6515603,35.661111,139.702778,0.006,2024-10-17 21:00:00,2024-10-18 06:00:00,0.009,21.46,5.14,10,85,1024,21.12,4.63,10,86,1024,0.007,21.34,5.66,10,85,1024,21.08,5.66,10,87,1024,0.006,21.17,6.17,10,85,1024,20.97,5.66,360,90,1024,0.007,21.23,5.66,10,85,1024,21.31,4.63,350,89,1024
1215541,6519859,35.669444,139.663889,0.02,2024-10-17 21:00:00,2024-10-18 06:00:00,0.013,21.46,5.14,10,85,1024,21.12,4.63,10,86,1024,0.013,21.34,5.66,10,85,1024,21.08,5.66,10,87,1024,0.015,21.17,6.17,10,85,1024,20.97,5.66,360,90,1024,0.017,21.23,5.66,10,85,1024,21.31,4.63,350,89,1024
1215542,6515515,35.630556,139.780556,,2024-10-17 21:00:00,2024-10-18 06:00:00,,21.7,5.14,10,84,1024,21.4,4.63,10,85,1024,,21.61,5.66,10,84,1023,21.39,5.66,10,86,1024,,21.49,6.17,10,84,1024,21.01,5.66,360,90,1024,,21.57,5.66,10,84,1024,21.67,4.63,350,89,1024
1215543,6518967,35.633333,139.741667,0.01,2024-10-17 21:00:00,2024-10-18 06:00:00,0.013,21.7,5.14,10,84,1024,21.4,4.63,10,85,1024,0.01,21.61,5.66,10,84,1023,21.39,5.66,10,86,1024,0.008,21.49,6.17,10,84,1024,21.01,5.66,360,90,1024,0.008,21.57,5.66,10,84,1024,21.67,4.63,350,89,1024
1215544,6519804,35.642222,139.735833,0.009,2024-10-17 21:00:00,2024-10-18 06:00:00,0.007,21.7,5.14,10,84,1024,21.4,4.63,10,85,1024,0.007,21.61,5.66,10,84,1023,21.39,5.66,10,86,1024,0.008,21.49,6.17,10,84,1024,21.01,5.66,360,90,1024,0.008,21.57,5.66,10,84,1024,21.67,4.63,350,89,1024
1215604,6515512,35.620278,139.681667,0.024,2024-10-17 21:00:00,2024-10-18 06:00:00,0.015,21.7,5.14,10,84,1024,21.4,4.63,10,85,1024,0.017,21.61,5.66,10,84,1023,21.39,5.66,10,86,1024,0.016,21.49,6.17,10,84,1024,21.01,5.66,360,90,1024,0.022,21.57,5.66,10,84,1024,21.67,4.63,350,89,1024
1215605,6587166,35.616667,139.686111,0.008,2024-10-17 21:00:00,2024-10-18 06:00:00,0.008,21.7,5.14,10,84,1024,21.4,4.63,10,85,1024,0.007,21.61,5.66,10,84,1023,21.39,5.66,10,86,1024,0.007,21.49,6.17,10,84,1024,21.01,5.66,360,90,1024,0.008,21.57,5.66,10,84,1024,21.67,4.63,350,89,1024
1215606,6518338,35.65,139.691667,0.017,2024-10-17 21:00:00,2024-10-18 06:00:00,0.019,21.46,5.14,10,85,1024,21.12,4.63,10,86,1024,0.011,21.34,5.66,10,85,1024,21.08,5.66,10,87,1024,0.012,21.17,6.17,10,85,1024,20.97,5.66,360,90,1024,0.015,21.23,5.66,10,85,1024,21.31,4.63,350,89,1024
1215737,6519084,35.761111,139.666667,0.018,2024-10-17 21:00:00,2024-10-18 06:00:00,0.01,21.42,3.71,43,88,1024,20.97,0.45,32,87,1024,0.012,21.27,0.45,51,88,1024,20.97,4.37,34,89,1024,0.012,21.11,4.16,32,88,1024,20.94,3.09,360,90,1024,0.013,21.1,4.39,33,88,1024,21.23,0.45,14,91,1024
1215738,6587252,35.733333,139.602778,0.009,2024-10-17 21:00:00,2024-10-18 06:00:00,0.006,21.42,3.71,43,88,1024,20.97,0.45,32,87,1024,0.007,21.27,0.45,51,88,1024,20.97,4.37,34,89,1024,0.007,21.11,4.16,32,88,1024,20.94,3.09,360,90,1024,0.008,21.1,4.39,33,88,1024,21.23,0.45,14,91,1024
1215739,6516899,35.743333,139.653611,0.012,2024-10-17 21:00:00,2024-10-18 06:00:00,0.007,21.42,3.71,43,88,1024,20.97,0.45,32,87,1024,0.01,21.27,0.45,51,88,1024,20.97,4.37,34,89,1024,0.008,21.11,4.16,32,88,1024,20.94,3.09,360,90,1024,0.009,21.1,4.39,33,88,1024,21.23,0.45,14,91,1024
1215784,6516949,35.730556,139.791667,0.008,2024-10-17 21:00:00,2024-10-18 06:00:00,0.008,21.72,3.59,41,84,1024,21.21,0.45,32,84,1024,0.009,21.89,0.45,51,85,1024,21.11,4.06,36,86,1024,0.01,21.34,3.82,33,84,1024,21.4,0.45,28,91,1024,0.007,21.33,3.95,33,85,1024,21.62,4.63,20,92,1024
1215848,6587251,35.738611,139.729444,0.016,2024-10-17 21:00:00,2024-10-18 06:00:00,0.015,21.46,5.14,10,85,1024,21.12,4.63,10,86,1024,0.01,21.34,5.66,10,85,1024,21.08,5.66,10,87,1024,0.012,21.17,6.17,10,85,1024,20.97,5.66,360,90,1024,0.011,21.23,5.66,10,85,1024,21.31,4.63,350,89,1024
1215878,6520231,35.772222,139.805556,0.022,2024-10-17 21:00:00,2024-10-18 06:00:00,0.009,21.72,3.59,41,84,1024,21.21,0.45,32,84,1024,0.01,21.89,0.45,51,85,1024,21.11,4.06,36,86,1024,0.012,21.34,3.82,33,84,1024,21.4,0.45,28,91,1024,0.016,21.33,3.95,33,85,1024,21.62,4.63,20,92,1024
1215880,6517103,35.777778,139.780556,0.012,2024-10-17 21:00:00,2024-10-18 06:00:00,0.017,21.72,3.59,41,84,1024,21.21,0.45,32,84,1024,0.016,21.89,0.45,51,85,1024,21.11,4.06,36,86,1024,0.013,21.34,3.82,33,84,1024,21.4,0.45,28,91,1024,0.009,21.33,3.95,33,85,1024,21.62,4.63,20,92,1024
1298213,6587300,35.681389,139.718611,0.006,2024-10-17 21:00:00,2024-10-18 06:00:00,0.007,21.46,5.14,10,85,1024,21.12,4.63,10,86,1024,0.006,21.34,5.66,10,85,1024,21.08,5.66,10,87,1024,0.006,21.17,6.17,10,85,1024,20.97,5.66,360,90,1024,0.006,21.23,5.66,10,85,1024,21.31,4.63,350,89,1024
1214508,6518570,35.651389,139.593611,0.044,2024-12-17 09:00:00,2024-12-17 18:00:00,0.034,13.01,3.69,165,48,1014,10.32,2.11,118,67,1015,0.016,13.2,0.45,109,39,1014,9.31,1.52,98,71,1014,0.015,12.59,3.48,154,40,1014,10.13,0.8,113,52,1014,0.023,11.74,2.67,140,44,1015,9.48,1.35,348,53,1014
1214509,6587263,35.661111,139.616667,0.055,2024-12-17 09:00:00,2024-12-17 18:00:00,0.037,13.01,3.69,165,48,1014,10.32,2.11,118,67,1015,0.029,13.2,0.45,109,39,1014,9.31,1.52,98,71,1014,0.026,12.59,3.48,154,40,1014,10.13,0.8,113,52,1014,0.036,11.74,2.67,140,44,1015,9.48,1.35,348,53,1014
1214510,6516563,35.675,139.786111,0.043,2024-12-17 09:00:00,2024-12-17 18:00:00,0.033,13.31,2.06,60,42,1014,10.53,3.09,130,57,1015,0.02,13.35,2.06,70,40,1014,9.97,4.12,140,61,1015,0.032,12.53,1.54,70,41,1014,10.45,4.12,160,58,1014,0.044,11.5,1.03,0,44,1015,9.28,4.12,160,63,1014
1214511,6516111,35.652778,139.783333,0.046,2024-12-17 09:00:00,2024-12-17 18:00:00,0.029,13.28,2.06,60,43,1014,10.71,3.09,130,59,1015,0.025,13.3,2.06,70,42,1014,10.02,4.12,140,62,1015,0.032,12.51,1.54,70,42,1015,10.62,4.12,160,57,1014,0.034,11.75,2.68,140,44,1015,9.83,4.12,160,64,1014
1214514,6518645,35.700278,139.682778,0.043,2024-12-17 09:00:00,2024-12-17 18:00:00,0.03,13.31,2.06,60,42,1014,10.53,3.09,130,57,1015,0.028,13.35,2.06,70,40,1014,9.97,4.12,140,61,1015,0.027,12.53,1.54,70,41,1014,10.45,4.12,160,58,1014,0.035,11.5,1.03,0,44,1015,9.28,4.12,160,63,1014
1214515,6515352,35.716667,139.647222,0.054,2024-12-17 09:00:00,2024-12-17 18:00:00,0.03,13.13,3.36,165,35,1014,10.36,2.31,130,50,1015,0.028,13.29,4.1,157,36,1014,9.9,1.67,112,56,1015,0.013,12.65,4.08,155,37,1014,10.5,1.26,110,57,1014,0.025,11.41,3.59,147,42,1015,8.89,1.44,12,59,1014
1214712,6587151,35.763889,139.738889,0.059,2024-12-17 09:00:00,2024-12-17 18:00:00,0.031,13.71,2.97,167,34,1014,10.29,2.44,130,58,1015,0.039,13.93,3.87,158,33,1014,10.01,2.05,115,64,1015,0.037,12.94,3.91,157,45,1014,10.75,1.69,110,63,1014,0.04,11.35,3.46,151,48,1015,9.22,1.44,32,62,1014
1214720,6516136,35.669444,139.756389,0.05,2024-12-17 09:00:00,2024-12-17 18:00:00,0.031,13.31,2.06,60,42,1014,10.53,3.09,130,57,1015,0.029,13.35,2.06,70,40,1014,9.97,4.12,140,61,1015,0.03,12.53,1.54,70,41,1014,10.45,4.12,160,58,1014,0.04,11.5,1.03,0,44,1015,9.28,4.12,160,63,1014
1214721,6515676,35.672222,139.761111,0.043,2024-12-17 09:00:00,2024-12-17 18:00:00,0.039,13.31,2.06,60,42,1014,10.53,3.09,130,57,1015,0.036,13.35,2.06,70,40,1014,9.97,4.12,140,61,1015,0.035,12.53,1.54,70,41,1014,10.45,4.12,160,58,1014,0.034,11.5,1.03,0,44,1015,9.28,4.12,160,63,1014
1214722,6515455,35.688889,139.772222,,2024-12-17 09:00:00,2024-12-17 18:00:00,,13.31,2.06,60,42,1014,10.53,3.09,130,57,1015,,13.35,2.06,70,40,1014,9.97,4.12,140,61,1015,,12.53,1.54,70,41,1014,10.45,4.12,160,58,1014,,11.5,1.03,0,44,1015,9.28,4.12,160,63,1014
1214767,6520102,35.725,139.797222,0.059,2024-12-17 09:00:00,2024-12-17 18:00:00,0.03,13.43,2.06,60,40,1014,10.76,3.09,130,64,1015,0.026,13.62,2.06,70,37,1015,10.17,4.12,140,67,1015,0.034,12.33,1.54,70,40,1015,10.59,4.12,160,66,1014,0.053,11.64,1.03,0,50,1015,9.66,4.12,160,70,1014
1214831,6519787,35.613889,139.744444,,2024-12-17 09:00:00,2024-12-17 18:00:00,,13.28,2.06,60,43,1014,10.71,3.09,130,59,1015,,13.3,2.06,70,42,1014,10.02,4.12,140,62,1015,,12.51,1.54,70,42,1015,10.62,4.12,160,57,1014,,11.75,2.68,140,44,1015,9.83,4.12,160,64,1014
1214832,6519019,35.616667,139.722222,0.059,2024-12-17 09:00:00,2024-12-17 18:00:00,0.039,13.28,2.06,60,43,1014,10.71,3.09,130,59,1015,0.04,13.3,2.06,70,42,1014,10.02,4.12,140,62,1015,,12.51,1.54,70,42,1015,10.62,4.12,160,57,1014,0.054,11.75,2.68,140,44,1015,9.83,4.12,160,64,1014
1214833,6518521,35.608333,139.725,0.061,2024-12-17 09:00:00,2024-12-17 18:00:00,0.03,13.28,2.06,60,43,1014,10.71,3.09,130,59,1015,0.034,13.3,2.06,70,42,1014,10.02,4.12,140,62,1015,0.041,12.51,1.54,70,42,1015,10.62,4.12,160,57,1014,0.056,11.75,2.68,140,44,1015,9.83,4.12,160,64,1014
1214884,6517597,35.716667,139.816667,0.048,2024-12-17 09:00:00,2024-12-17 18:00:00,0.038,13.43,2.06,60,40,1014,10.76,3.09,130,64,1015,0.025,13.62,2.06,70,37,1015,10.17,4.12,140,67,1015,0.05,12.33,1.54,70,40,1015,10.59,4.12,160,66,1014,0.045,11.64,1.03,0,50,1015,9.66,4.12,160,70,1014
1214929,6587241,35.591667,139.713889,,2024-12-17 09:00:00,2024-12-17 18:00:00,,13.28,2.06,60,43,1014,10.71,3.09,130,59,1015,,13.3,2.06,70,42,1014,10.02,4.12,140,62,1015,,12.51,1.54,70,42,1015,10.62,4.12,160,57,1014,,11.75,2.68,140,44,1015,9.83,4.12,160,64,1014
1214930,6519173,35.573056,139.686389,0.059,2024-12-17 09:00:00,2024-12-17 18:00:00,0.031,13.28,2.06,60,43,1014,10.71,3.09,130,59,1015,0.022,13.3,2.06,70,42,1014,10.02,4.12,140,62,1015,0.036,12.51,1.54,70,42,1015,10.62,4.12,160,57,1014,0.049,11.75,2.68,140,44,1015,9.83,4.12,160,64,1014
1214931,6519744,35.597222,139.697222,0.067,2024-12-17 09:00:00,2024-12-17 18:00:00,0.029,13.28,2.06,60,43,1014,10.71,3.09,130,59,1015,0.024,13.3,2.06,70,42,1014,10.02,4.12,140,62,1015,0.042,12.51,1.54,70,42,1015,10.62,4.12,160,57,1014,0.059,11.75,2.68,140,44,1015,9.83,4.12,160,64,1014
1215290,6587168,35.719444,139.734722,0.054,2024-12-17 09:00:00,2024-12-17 18:00:00,0.03,13.31,2.06,60,42,1014,10.53,3.09,130,57,1015,0.032,13.35,2.06,70,40,1014,9.97,4.12,140,61,1015,0.042,12.53,1.54,70,41,1014,10.45,4.12,160,58,1014,0.05,11.5,1.03,0,44,1015,9.28,4.12,160,63,1014
1215291,6520815,35.730556,139.758333,0.053,2024-12-17 09:00:00,2024-12-17 18:00:00,0.035,13.31,2.06,60,42,1014,10.53,3.09,130,57,1015,0.032,13.35,2.06,70,40,1014,9.97,4.12,140,61,1015,0.039,12.53,1.54,70,41,1014,10.45,4.12,160,58,1014,0.046,11.5,1.03,0,44,1015,9.28,4.12,160,63,1014
1215294,6518335,35.713889,139.705556,0.053,2024-12-17 09:00:00,2024-12-17 18:00:00,0.036,13.31,2.06,60,42,1014,10.53,3.09,130,57,1015,0.041,13.35,2.06,70,40,1014,9.97,4.12,140,61,1015,0.041,12.53,1.54,70,41,1014,10.45,4.12,160,58,1014,0.046,11.5,1.03,0,44,1015,9.28,4.12,160,63,1014
1215295,6520345,35.677777999999996,139.716667,0.048,2024-12-17 09:00:00,2024-12-17 18:00:00,0.035,13.31,2.06,60,42,1014,10.53,3.09,130,57,1015,0.04,13.35,2.06,70,40,1014,9.97,4.12,140,61,1015,0.038,12.53,1.54,70,41,1014,10.45,4.12,160,58,1014,0.047,11.5,1.03,0,44,1015,9.28,4.12,160,63,1014
1215373,6518084,35.686111,139.605556,0.053,2024-12-17 09:00:00,2024-12-17 18:00:00,0.03,12.87,3.59,164,48,1014,9.96,1.82,121,58,1015,0.019,12.94,4.04,156,42,1014,9.04,1.16,93,63,1015,0.012,12.42,3.83,154,38,1014,9.57,0.61,90,53,1014,0.02,11.42,3.1,142,42,1015,9.07,1.75,349,59,1014
1215412,6587276,35.758333,139.708333,0.061,2024-12-17 09:00:00,2024-12-17 18:00:00,0.052,13.71,2.97,167,34,1014,10.29,2.44,130,58,1015,0.055,13.93,3.87,158,33,1014,10.01,2.05,115,64,1015,0.058,12.94,3.91,157,45,1014,10.75,1.69,110,63,1014,0.059,11.35,3.46,151,48,1015,9.22,1.44,32,62,1014
1215413,6587196,35.753611,139.7075,0.051,2024-12-17 09:00:00,2024-12-17 18:00:00,0.03,13.13,3.36,165,35,1014,10.36,2.31,130,50,1015,0.034,13.29,4.1,157,36,1014,9.9,1.67,112,56,1015,0.045,12.65,4.08,155,37,1014,10.5,1.26,110,57,1014,0.046,11.41,3.59,147,42,1015,8.89,1.44,12,59,1014
1215489,6587322,35.694444,139.838889,0.061,2024-12-17 09:00:00,2024-12-17 18:00:00,0.032,13.43,2.06,60,40,1014,10.76,3.09,130,64,1015,0.026,13.62,2.06,70,37,1015,10.17,4.12,140,67,1015,0.044,12.33,1.54,70,40,1015,10.59,4.12,160,66,1014,0.056,11.64,1.03,0,50,1015,9.66,4.12,160,70,1014
1215490,6587181,35.686111,139.830556,0.055,2024-12-17 09:00:00,2024-12-17 18:00:00,0.028,13.43,2.06,60,40,1014,10.76,3.09,130,64,1015,0.018,13.62,2.06,70,37,1015,10.17,4.12,140,67,1015,0.028,12.33,1.54,70,40,1015,10.59,4.12,160,66,1014,0.038,11.64,1.03,0,50,1015,9.66,4.12,160,70,1014
1215491,6520578,35.647222,139.813889,0.058,2024-12-17 09:00:00,2024-12-17 18:00:00,0.032,13.43,2.06,60,40,1014,10.76,3.09,130,64,1015,0.034,13.62,2.06,70,37,1015,10.17,4.12,140,67,1015,0.037,12.33,1.54,70,40,1015,10.59,4.12,160,66,1014,0.051,11.64,1.03,0,50,1015,9.66,4.12,160,70,1014
1215540,6515603,35.661111,139.702778,0.056,2024-12-17 09:00:00,2024-12-17 18:00:00,0.041,13.31,2.06,60,42,1014,10.53,3.09,130,57,1015,0.04,13.35,2.06,70,40,1014,9.97,4.12,140,61,1015,0.036,12.53,1.54,70,41,1014,10.45,4.12,160,58,1014,0.051,11.5,1.03,0,44,1015,9.28,4.12,160,63,1014
1215541,6519859,35.669444,139.663889,0.055,2024-12-17 09:00:00,2024-12-17 18:00:00,0.037,13.31,2.06,60,42,1014,10.53,3.09,130,57,1015,0.024,13.35,2.06,70,40,1014,9.97,4.12,140,61,1015,0.021,12.53,1.54,70,41,1014,10.45,4.12,160,58,1014,0.038,11.5,1.03,0,44,1015,9.28,4.12,160,63,1014
1215542,6515515,35.630556,139.780556,0.059,2024-12-17 09:00:00,2024-12-17 18:00:00,0.032,13.28,2.06,60,43,1014,10.71,3.09,130,59,1015,0.035,13.3,2.06,70,42,1014,10.02,4.12,140,62,1015,0.038,12.51,1.54,70,42,1015,10.62,4.12,160,57,1014,0.043,11.75,2.68,140,44,1015,9.83,4.12,160,64,1014
1215543,6518967,35.633333,139.741667,0.069,2024-12-17 09:00:00,2024-12-17 18:00:00,0.055,13.28,2.06,60,43,1014,10.71,3.09,130,59,1015,0.058,13.3,2.06,70,42,1014,10.02,4.12,140,62,1015,0.063,12.51,1.54,70,42,1015,10.62,4.12,160,57,1014,0.068,11.75,2.68,140,44,1015,9.83,4.12,160,64,1014
1215544,6519804,35.642222,139.735833,0.058,2024-12-17 09:00:00,2024-12-17 18:00:00,0.038,13.28,2.06,60,43,1014,10.71,3.09,130,59,1015,0.036,13.3,2.06,70,42,1014,10.02,4.12,140,62,1015,0.04,12.51,1.54,70,42,1015,10.62,4.12,160,57,1014,0.051,11.75,2.68,140,44,1015,9.83,4.12,160,64,1014
1215604,6515512,35.620278,139.681667,0.061,2024-12-17 09:00:00,2024-12-17 18:00:00,0.034,13.28,2.06,60,43,1014,10.71,3.09,130,59,1015,0.026,13.3,2.06,70,42,1014,10.02,4.12,140,62,1015,0.039,12.51,1.54,70,42,1015,10.62,4.12,160,57,1014,0.056,11.75,2.68,140,44,1015,9.83,4.12,160,64,1014
1215605,6587166,35.616667,139.686111,0.058,2024-12-17 09:00:00,2024-12-17 18:00:00,0.022,13.28,2.06,60,43,1014,10.71,3.09,130,59,1015,0.017,13.3,2.06,70,42,1014,10.02,4.12,140,62,1015,0.029,12.51,1.54,70,42,1015,10.62,4.12,160,57,1014,0.046,11.75,2.68,140,44,1015,9.83,4.12,160,64,1014
1215606,6518338,35.65,139.691667,0.058,2024-12-17 09:00:00,2024-12-17 18:00:00,0.043,13.31,2.06,60,42,1014,10.53,3.09,130,57,1015,0.041,13.35,2.06,70,40,1014,9.97,4.12,140,61,1015,0.039,12.53,1.54,70,41,1014,10.45,4.12,160,58,1014,0.052,11.5,1.03,0,44,1015,9.28,4.12,160,63,1014
1215737,6519084,35.761111,139.666667,0.057,2024-12-17 09:00:00,2024-12-17 18:00:00,0.023,13.13,3.36,165,35,1014,10.36,2.31,130,50,1015,0.033,13.29,4.1,157,36,1014,9.9,1.67,112,56,1015,0.038,12.65,4.08,155,37,1014,10.5,1.26,110,57,1014,0.046,11.41,3.59,147,42,1015,8.89,1.44,12,59,1014
1215738,6587252,35.733333,139.602778,0.03,2024-12-17 09:00:00,2024-12-17 18:00:00,0.02,13.13,3.36,165,35,1014,10.36,2.31,130,50,1015,0.028,13.29,4.1,157,36,1014,9.9,1.67,112,56,1015,0.014,12.65,4.08,155,37,1014,10.5,1.26,110,57,1014,0.025,11.41,3.59,147,42,1015,8.89,1.44,12,59,1014
1215739,6516899,35.743333,139.653611,0.05,2024-12-17 09:00:00,2024-12-17 18:00:00,0.026,13.13,3.36,165,35,1014,10.36,2.31,130,50,1015,0.031,13.29,4.1,157,36,1014,9.9,1.67,112,56,1015,0.029,12.65,4.08,155,37,1014,10.5,1.26,110,57,1014,0.034,11.41,3.59,147,42,1015,8.89,1.44,12,59,1014
1215784,6516949,35.730556,139.791667,0.046,2024-12-17 09:00:00,2024-12-17 18:00:00,0.02,13.7,2.59,174,34,1014,10.44,2.37,127,62,1015,0.015,13.85,3.43,163,32,1014,10.08,2.35,111,67,1015,0.019,13.01,3.33,159,47,1015,10.71,2.1,111,65,1014,0.035,11.42,2.87,157,51,1015,9.59,1.47,57,64,1014
1215848,6587251,35.738611,139.729444,0.047,2024-12-17 09:00:00,2024-12-17 18:00:00,0.03,13.31,2.06,60,42,1014,10.53,3.09,130,57,1015,0.027,13.35,2.06,70,40,1014,9.97,4.12,140,61,1015,0.032,12.53,1.54,70,41,1014,10.45,4.12,160,58,1014,0.034,11.5,1.03,0,44,1015,9.28,4.12,160,63,1014
1215878,6520231,35.772222,139.805556,0.061,2024-12-17 09:00:00,2024-12-17 18:00:00,0.037,13.7,2.59,174,34,1014,10.44,2.37,127,62,1015,0.034,13.85,3.43,163,32,1014,10.08,2.35,111,67,1015,0.033,13.01,3.33,159,47,1015,10.71,2.1,111,65,1014,0.045,11.42,2.87,157,51,1015,9.59,1.47,57,64,1014
1215880,6517103,35.777778,139.780556,0.046,2024-12-17 09:00:00,2024-12-17 18:00:00,0.021,13.7,2.59,174,34,1014,10.44,2.37,127,62,1015,0.019,13.85,3.43,163,32,1014,10.08,2.35,111,67,1015,0.019,13.01,3.33,159,47,1015,10.71,2.1,111,65,1014,0.03,11.42,2.87,157,51,1015,9.59,1.47,57,64,1014
1298213,6587300,35.681389,139.718611,0.049,2024-12-17 09:00:00,2024-12-17 18:00:00,0.037,13.31,2.06,60,42,1014,10.53,3.09,130,57,1015,0.041,13.35,2.06,70,40,1014,9.97,4.12,140,61,1015,0.041,12.53,1.54,70,41,1014,10.45,4.12,160,58,1014,0.045,11.5,1.03,0,44,1015,9.28,4.12,160,63,1014
1214508,6518570,35.651389,139.593611,0.013,2024-11-10 22:00:00,2024-11-11 07:00:00,0.009,13.93,4.45,355,90,1018,15.29,4.08,360,90,1017,0.008,14.18,3.88,359,90,1018,15.31,2.57,360,91,1016,0.008,14.25,3.4,12,90,1017,16.24,4.67,357,58,1016,0.01,14.34,3.03,10,91,1017,17.1,4.98,1,84,1015
1214509,6587263,35.661111,139.616667,0.019,2024-11-10 22:00:00,2024-11-11 07:00:00,0.013,13.93,4.45,355,90,1018,15.29,4.08,360,90,1017,0.018,14.18,3.88,359,90,1018,15.31,2.57,360,91,1016,0.017,14.25,3.4,12,90,1017,16.24,4.67,357,58,1016,0.021,14.34,3.03,10,91,1017,17.1,4.98,1,84,1015
1214510,6516563,35.675,139.786111,0.029,2024-11-10 22:00:00,2024-11-11 07:00:00,0.012,13.87,2.57,360,90,1018,15.18,3.09,20,84,1016,0.019,14.05,3.6,20,89,1018,15.44,2.57,360,84,1016,0.02,14.21,3.09,20,87,1017,16.28,2.57,360,83,1016,0.021,14.31,3.02,10,85,1017,17.23,3.6,10,81,1015
1214511,6516111,35.652778,139.783333,0.021,2024-11-10 22:00:00,2024-11-11 07:00:00,0.009,14.17,2.57,360,90,1018,15.4,3.09,20,84,1016,0.011,14.35,3.6,20,89,1018,15.7,2.68,340,83,1016,0.012,14.46,3.09,20,87,1017,16.5,2.57,360,83,1016,0.014,14.55,3.58,20,85,1017,17.43,3.6,10,82,1015
1214514,6518645,35.700278,139.682778,0.013,2024-11-10 22:00:00,2024-11-11 07:00:00,0.01,13.87,2.57,360,90,1018,15.18,3.09,20,84,1016,0.009,14.05,3.6,20,89,1018,15.44,2.57,360,84,1016,0.01,14.21,3.09,20,87,1017,16.28,2.57,360,83,1016,0.009,14.31,3.02,10,85,1017,17.23,3.6,10,81,1015
1214515,6515352,35.716667,139.647222,0.018,2024-11-10 22:00:00,2024-11-11 07:00:00,0.009,13.83,4.15,349,87,1018,15.11,0.45,20,83,1017,0.009,14.02,3.43,358,86,1018,15.35,2.57,360,85,1016,0.013,14.22,2.67,13,85,1017,16.23,0.45,56,85,1016,0.014,14.28,2.61,11,85,1017,17.21,0.45,34,81,1015
1214712,6587151,35.763889,139.738889,0.03,2024-11-10 22:00:00,2024-11-11 07:00:00,0.013,13.96,3.84,344,87,1018,15.36,0.45,20,83,1017,0.014,14.15,3.1,357,86,1018,15.69,0.45,15,85,1016,0.016,14.39,2.18,12,85,1017,16.5,0.45,56,85,1016,0.024,14.46,2.39,10,84,1017,17.52,0.45,34,82,1015
1214720,6516136,35.669444,139.756389,,2024-11-10 22:00:00,2024-11-11 07:00:00,,13.87,2.57,360,90,1018,15.18,3.09,20,84,1016,,14.05,3.6,20,89,1018,15.44,2.57,360,84,1016,,14.21,3.09,20,87,1017,16.28,2.57,360,83,1016,,14.31,3.02,10,85,1017,17.23,3.6,10,81,1015
1214721,6515676,35.672222,139.761111,0.023,2024-11-10 22:00:00,2024-11-11 07:00:00,0.009,13.87,2.57,360,90,1018,15.18,3.09,20,84,1016,0.011,14.05,3.6,20,89,1018,15.44,2.57,360,84,1016,0.013,14.21,3.09,20,87,1017,16.28,2.57,360,83,1016,0.018,14.31,3.02,10,85,1017,17.23,3.6,10,81,1015
1214722,6515455,35.688889,139.772222,0.02,2024-11-10 22:00:00,2024-11-11 07:00:00,0.008,13.87,2.57,360,90,1018,15.18,3.09,20,84,1016,0.009,14.05,3.6,20,89,1018,15.44,2.57,360,84,1016,0.012,14.21,3.09,20,87,1017,16.28,2.57,360,83,1016,0.014,14.31,3.02,10,85,1017,17.23,3.6,10,81,1015
1214767,6520102,35.725,139.797222,0.023,2024-11-10 22:00:00,2024-11-11 07:00:00,0.01,14.2,2.57,360,88,1018,15.57,3.09,20,83,1016,0.012,14.4,3.6,20,87,1018,15.95,2.06,320,82,1016,0.015,14.55,3.09,20,86,1017,16.61,2.57,360,83,1016,0.016,14.68,3.42,9,84,1017,17.61,3.6,10,80,1015
1214831,6519787,35.613889,139.744444,0.024,2024-11-10 22:00:00,2024-11-11 07:00:00,0.013,14.17,2.57,360,90,1018,15.4,3.09,20,84,1016,0.009,14.35,3.6,20,89,1018,15.7,2.68,340,83,1016,0.015,14.46,3.09,20,87,1017,16.5,2.57,360,83,1016,0.018,14.55,3.58,20,85,1017,17.43,3.6,10,82,1015
1214832,6519019,35.616667,139.722222,0.025,2024-11-10 22:00:00,2024-11-11 07:00:00,0.013,14.17,2.57,360,90,1018,15.4,3.09,20,84,1016,0.013,14.35,3.6,20,89,1018,15.7,2.68,340,83,1016,0.012,14.46,3.09,20,87,1017,16.5,2.57,360,83,1016,0.017,14.55,3.58,20,85,1017,17.43,3.6,10,82,1015
1214833,6518521,35.608333,139.725,0.014,2024-11-10 22:00:00,2024-11-11 07:00:00,0.01,14.17,2.57,360,90,1018,15.4,3.09,20,84,1016,0.01,14.35,3.6,20,89,1018,15.7,2.68,340,83,1016,0.009,14.46,3.09,20,87,1017,16.5,2.57,360,83,1016,0.009,14.55,3.58,20,85,1017,17.43,3.6,10,82,1015
